"id","bathrooms","heating","macrozone","microzone","price_n","rooms_n","price_sqm","surface_room","geometry","time_to_nearest_metro_mins","time_to_nearest_tram_mins","min_time_to_uni_mins"
126428023,"1","Autonomo","Centrale, Repubblica","Repubblica",442,NA,22.1,20,c(9.20274, 45.4786),6.02845007873717,0.338454268646642,31.5
110163251,"1","Centralizzato","Bande Nere, Inganni","Gambara",716,4,7.95555555555556,18,c(9.14361, 45.4632),3.05792897661285,10.0125114857391,75.9
121198396,"1","Centralizzato","Porta Vittoria, Lodi","Porta Vittoria",700,2,35,20,c(9.23301, 45.4623),5.54785414784895,0.875339776824381,30.3
125774505,"1","Autonomo","Affori, Bovisa","Bovisa",790,3,43.8888888888889,18,c(9.16125, 45.5043),22.2839853686111,5.83200224606306,8.8
124508263,"1","Centralizzato","Maggiolina, Istria","Maggiolina",750,3,7.5,20,c(9.20463, 45.4929),7.04229010736935,1.58143132660046,35.3
115267915,"1","Centralizzato","Cimiano, Crescenzago, Adriano","Crescenzago",750,3,7.5,20,c(9.2407, 45.5033),6.51562071906205,19.3214736538046,45.5
127074691,"2","Centralizzato","Città Studi, Susa","Città Studi",790,4,26.3333333333333,20,c(9.22195, 45.4852),7.56815275260247,11.5882592227766,13.3
126842319,"1","Centralizzato","Udine, Lambrate","Quartiere Feltre",810,2,13.5,20,c(9.2404, 45.4868),7.12546206004866,5.84349125661756,22.4
97071206,"2","Autonomo","San Siro, Trenno","San Carlo",750,3,75,10,c(9.11007, 45.4689),16.234082287889,20.0672864754655,91.7
125045229,"1","Centralizzato","Abbiategrasso, Chiesa Rossa","Chiesa Rossa",700,3,58.3333333333333,12,c(9.17472, 45.4287),3.90790079359452,3.52790592839021,112.8
113424655,"1","Centralizzato","Corvetto, Rogoredo","Corvetto",700,3,6.36363636363636,20,c(9.21652, 45.4387),7.4620777235733,19.8348029185141,69.1
127130155,"3","Centralizzato","Precotto, Turro","Gorla",840,5,42,20,c(9.22599, 45.5065),4.09571815610223,12.3684756527362,46
125688741,"1","Centralizzato","Navigli","Navigli - Darsena",750,3,7.89473684210526,25.3333333333333,c(9.17632, 45.4455),10.9514312536143,3.70382513879558,86.2
102753956,"2","Assente","Navigli","Navigli - Darsena",820,4,43.1578947368421,19,c(9.1638, 45.4462),6.3962174927291,5.23005210099341,92.8
126926903,"1","Assente","Città Studi, Susa","Città Studi",750,3,9.61538461538462,20.8,c(9.2367, 45.484),1.54339539977167,1.3407352032735,15.3
122320344,"1","Assente","Affori, Bovisa","Bovisa",740,1,28.4615384615385,26,c(9.1635, 45.5054),19.0180232829415,5.48313614633199,12.1
126418389,"2","Assente","Uptown, Cascina Merlata, Viale Certosa","Musocco",700,2,15.5555555555556,20,c(9.1252, 45.5022),15.6278765177459,0.715424516988072,39.3
124850071,"1","Assente","Centrale, Repubblica","Morgagni",800,3,32,25,c(9.2094, 45.4765),4.73968093098579,2.4029422896932,23.2
120443142,"1","Centralizzato","Bicocca, Niguarda","Prato Centenaro",700,3,35,20,c(9.19924, 45.5109),6.74076198066669,4.9252956132288,60.5
127096923,"2","Centralizzato","Cimiano, Crescenzago, Adriano","Cimiano",700,5,58.3333333333333,12,c(9.23793, 45.4926),2.39376235834945,13.6285163017261,30
124715109,"2","Assente","Quadronno, Palestro, Guastalla","Guastalla",799,5,31.96,25,c(9.2001, 45.463),5.95747573303794,1.12028623057897,45.5
127296909,"1","Assente","San Siro, Trenno","Gallaratese",700,4,50,14,c(9.1018, 45.5009),0.515321009812671,23.4716453581887,72.3
127561786,"1","Assente","Navigli","Navigli - Darsena",700,3,10.4477611940298,17.8666666666667,c(9.1611, 45.4457),8.74432194189159,5.17726561951045,96.4
115823801,"2","Centralizzato","Porta Vittoria, Lodi","Lodi - Brenta",700,3,31.8181818181818,22,c(9.21702, 45.4433),2.04829327757936,12.7712270144039,64
127662884,"1","Assente","Ripamonti, Vigentino","Vigentino - Fatima",700,4,8.23529411764706,17,c(9.2043, 45.4345),22.5036657416754,4.08425751356908,83.6
118246431,"1","Assente","Napoli, Soderini","Tripoli - Soderini",700,4,7.14285714285714,19.6,c(9.1478, 45.4572),6.09021792022453,10.717651046772,85.2
127595022,"3","Assente","Centro","Carrobbio",799,5,26.6333333333333,20,c(9.1839, 45.4575),1.70733837571817,3.61946665597017,63.7
126780033,"2","Assente","Città Studi, Susa","Città Studi",730,4,6.63636363636364,22,c(9.2321, 45.4733),9.01677118912928,4.27878861732173,13
124449757,"1","Assente","Udine, Lambrate","Udine",790,2,49.375,16,c(9.2385, 45.4954),7.1541561283982,18.5303561321807,34.5
127554996,"1","Assente","San Siro, Trenno","San Siro",700,3,7.77777777777778,24,c(9.1438, 45.4736),8.4886744962626,2.43993267684762,57.4
126915519,"1","Autonomo","Cenisio, Sarpi, Isola","Cenisio",705,5,7.05,16,c(9.16805, 45.4888),5.64010143111846,2.14493316169336,37.2
126917587,"1","Autonomo","Ripamonti, Vigentino","Ripamonti - Fondazione Prada",725,4,9.0625,16,c(9.196, 45.4377),23.9191604128379,5.93584138617528,86
126916745,"2","Autonomo","Centrale, Repubblica","Centrale",840,5,56,15,c(9.20984, 45.4889),6.25293725282935,3.68242521365266,25.8
126917897,"1","Autonomo","Bande Nere, Inganni","Lorenteggio",730,5,10.4285714285714,11.2,c(9.1396, 45.4521),3.44588651382254,7.17794153491936,95.5
126917129,"2","Autonomo","Bande Nere, Inganni","Primaticcio",735,5,49,15,c(9.1275, 45.457),4.72480736000685,20.7740904432042,92
116497013,"1","Centralizzato","Maggiolina, Istria","Maggiolina",700,5,46.6666666666667,15,c(9.20463, 45.4929),7.04229010736935,1.58143132660046,35.3
102654998,"1","Centralizzato","Pasteur, Rovereto","Rovereto",750,3,53.5714285714286,14,c(9.21711, 45.4954),2.90720944136711,1.50698258763962,32
113086375,"1","Centralizzato","San Siro, Trenno","Gallaratese",700,3,7.77777777777778,24,c(9.10362, 45.5021),3.02812636206455,20.9950714742246,72
116963803,"1","Autonomo","Maggiolina, Istria","Cascina dei Pomi",750,3,12.5,16,c(9.20609, 45.4927),8.10023905805965,2.44000702444945,34.1
123140413,"1","Centralizzato","Bicocca, Niguarda","Niguarda",750,5,6.81818181818182,17.6,c(9.18761, 45.5158),17.0805977645339,5.13202917585865,52.4
118636495,"2","Centralizzato","Famagosta, Barona","Tre Castelli - Faenza",700,4,5.69105691056911,24.6,c(9.13932, 45.4409),11.5059880236988,5.42326913277564,120
121115066,"2","Centralizzato","San Siro, Trenno","Gallaratese",750,4,62.5,12,c(9.12057, 45.4888),8.16461676716341,22.1009240811184,55.1
113981943,"2","Centralizzato","Bande Nere, Inganni","Primaticcio",700,5,6.36363636363636,17.6,c(9.1291, 45.4579),2.65899632607963,21.5344646910966,89.7
115652515,"1","Centralizzato","Centrale, Repubblica","Centrale",820,5,9.11111111111111,14.4,c(9.21108, 45.4881),5.25333172116104,1.91011203258354,24.3
124633205,"1","Centralizzato","Corvetto, Rogoredo","Corvetto",700,4,7,20,c(9.21405, 45.4368),11.6944431508748,16.4603359272872,74.7
116401923,"3","Centralizzato","Affori, Bovisa","Roserio",700,5,20,20,c(9.13251, 45.5186),41.4423512054868,11.7645226786056,46.5
97981916,"1","Centralizzato","Affori, Bovisa","Dergano",750,1,5.35714285714286,20,c(9.18429, 45.498),1.04608654815914,1.69589327692477,35.6
121619902,"2","Centralizzato","Città Studi, Susa","Città Studi",800,5,5.92592592592593,21.6,c(9.22342, 45.4811),2.28241576073503,4.50591650495152,6.1
118858807,"1","Centralizzato","Bicocca, Niguarda","Niguarda",710,1,39.4444444444444,18,c(9.19639, 45.5181),12.3902371531729,5.49384749300667,60.7
113932545,"1","Centralizzato","Cenisio, Sarpi, Isola","Isola",800,1,50,16,c(9.19103, 45.4881),0.904871427107185,2.69129801799959,46.4
127174395,"2","Centralizzato","Bicocca, Niguarda","Bruzzano",800,3,8,20,c(9.17107, 45.5256),7.69281945011251,25.8101264665163,48.5
115950053,"1","Centralizzato","Cimiano, Crescenzago, Adriano","Cimiano",750,5,37.5,20,c(9.23889, 45.5005),2.8303664467197,24.6228520804979,40.3
86219882,"1","Centralizzato","Forlanini","Quartiere Forlanini",700,2,23.3333333333333,20,c(9.23903, 45.4598),4.16800815305933,3.01268282558689,38.6
120773558,"1","Autonomo","Solari, Washington","Solari",710,2,35.5,20,c(9.16223, 45.4557),4.04027143512587,1.05220231833642,85.5
125143239,"1","Centralizzato","Bisceglie, Baggio, Olmi","Bisceglie",700,2,35,20,c(9.10434, 45.4577),11.2062858326365,31.5189343537616,109.8
120056738,"1","Centralizzato","Navigli","Ascanio Sforza",750,2,32.6086956521739,23,c(9.17929, 45.4475),14.4300681883826,2.00632787145254,81.1
122554560,"1","Centralizzato","Famagosta, Barona","Giambellino",750,3,10.7142857142857,18.6666666666667,c(9.1323, 45.4466),1.80311949320575,2.80781949068927,107.3
120635504,"1","Autonomo","Bicocca, Niguarda","Niguarda",750,4,9.375,16,c(9.19143, 45.5173),17.547175812154,2.795049393013,54.9
121140870,NA,"Centralizzato","Affori, Bovisa","Bovisa",780,NA,65,12,c(9.16158, 45.5037),22.1535748881687,4.97974890851435,7.9
127314469,"2","Centralizzato","Udine, Lambrate","Rubattino",720,3,7.42268041237113,25.8666666666667,c(9.24824, 45.4775),19.5524692184488,12.6676436552426,29
123078957,"1","Centralizzato","Abbiategrasso, Chiesa Rossa","Cermenate - Abbiategrasso",720,5,9,12.8,c(9.18305, 45.4362),12.7983969818057,2.52600806401108,95.3
113107285,"1","Centralizzato","Porta Romana, Cadore, Montenero","Cadore",750,3,62.5,12,c(9.21221, 45.4616),12.1945729844684,1.32778263261353,36.5
122671102,"2","Autonomo","Ponte Lambro, Santa Giulia","Santa Giulia",700,3,63.6363636363636,11,c(9.24573, 45.4309),10.4494999199906,24.9388099919767,89.3
126210959,"1","Autonomo","Abbiategrasso, Chiesa Rossa","Pezzotti - Meda",700,5,7.77777777777778,14.4,c(9.18168, 45.4404),17.6139344774421,1.87537218952446,89.4
118733011,"2","Centralizzato","Bande Nere, Inganni","Lorenteggio",700,5,7.77777777777778,14.4,c(9.13722, 45.4527),5.34980755315198,9.14621461617131,92.8
119226899,"2","Centralizzato","Bande Nere, Inganni","Bande Nere",710,3,33.8111338635173,20.999,c(9.12845, 45.4629),6.09319914099172,22.8420526434461,81.1
114642843,"1","Centralizzato","Corvetto, Rogoredo","Corvetto",750,1,13.6363636363636,20,c(9.21402, 45.436),12.9526373377171,16.2264452071696,74.9
123167635,"1","Centralizzato","Precotto, Turro","Precotto",770,4,5.92307692307692,26,c(9.22946, 45.5109),6.39649956515435,5.65714736250253,56.1
114931593,"1","Centralizzato","Città Studi, Susa","Città Studi",750,3,10,20,c(9.21994, 45.4816),6.61281833282087,8.29907112660306,10.2
127380593,"2","Centralizzato","Città Studi, Susa","Città Studi",415,3,5.1875,21.3333333333333,c(9.23518, 45.4735),10.172404413652,3.87453211764699,15.6
126148419,"1","Autonomo","Cenisio, Sarpi, Isola","Paolo Sarpi",750,2,44.1176470588235,17,c(9.17667, 45.4801),9.86481056651039,3.83670496438364,53
122198108,"1","Centralizzato","Uptown, Cascina Merlata, Viale Certosa","Ghisolfa - Mac Mahon",750,2,15,20,c(9.15306, 45.4905),16.1962612582262,1.13657824603604,28.8
113799893,"2","Centralizzato","Porta Vittoria, Lodi","Porta Vittoria",800,4,50,16,c(9.22892, 45.4606),11.2718337262292,2.92879969263418,31
119253685,"2","Centralizzato","Porta Vittoria, Lodi","Lodi - Brenta",750,5,41.6666666666667,18,c(9.21447, 45.4496),6.65244033029533,4.577744636901,52.3
123294021,"1","Assente","Bicocca, Niguarda","Bicocca",700,3,10,18.6666666666667,c(9.21612, 45.5164),12.3106434703043,3.00162308839829,70.9
125336461,"1","Centralizzato","Precotto, Turro","Precotto",750,3,6.81818181818182,20,c(9.22941, 45.5116),6.07316102792537,4.52696528608848,56.5
117502283,"2","Centralizzato","Centrale, Repubblica","Morgagni",700,5,6.36363636363636,17.6,c(9.2076, 45.4767),3.16588133657727,0.518844732150765,25.6
104428073,"1","Centralizzato","Ripamonti, Vigentino","Vigentino - Fatima",700,3,8.23529411764706,22.6666666666667,c(9.20429, 45.4345),22.5130744145576,4.07234049403042,83.6
114145803,"1","Centralizzato","Corvetto, Rogoredo","Corvetto",750,5,8.33333333333333,14.4,c(9.226, 45.4373),5.34896168856265,23.6270414360907,68.3
112935881,"1","Autonomo","Città Studi, Susa","Città Studi",700,3,9.85915492957746,18.9333333333333,c(9.23102, 45.4742),10.6299127604252,5.54096856926791,10.7
118611691,"1","Centralizzato","Porta Venezia, Indipendenza","Indipendenza",700,4,25,20,c(9.21617, 45.4651),5.74482793601546,5.13871438621027,28.4
119372575,"2","Autonomo","Famagosta, Barona","Giambellino",700,5,35,20,c(9.11894, 45.4409),13.5579147047269,0.478883312341897,122.5
124490693,"1","Centralizzato","Città Studi, Susa","Città Studi",400,5,6.15384615384615,10.4,c(9.23553, 45.4795),8.5766513398113,2.11891039505743,11.5
120999804,"1","Autonomo","Affori, Bovisa","Affori",750,3,8.33333333333333,24,c(9.17353, 45.5175),6.88502888171785,22.3316023852896,39
117538533,"1","Centralizzato","Forlanini","Quartiere Forlanini",700,3,10,18.6666666666667,c(9.24403, 45.4561),11.1585020266193,0.410025391367717,46.2
114941073,"1","Centralizzato","Famagosta, Barona","Giambellino",790,3,39.5,20,c(9.13957, 45.4492),4.59278152318479,2.71789134915515,100.9
125136909,"3+","Autonomo","Uptown, Cascina Merlata, Viale Certosa","Certosa",700,5,11.6666666666667,9.6,c(9.14914, 45.4901),15.3282664928448,2.88157847871722,30
105240711,"1","Centralizzato","Maggiolina, Istria","Cascina dei Pomi",700,2,12.7272727272727,22,c(9.21201, 45.4995),11.0637102717055,9.35515062822597,41.1
119024793,"1","Centralizzato","Solari, Washington","Solari",750,3,46.875,16,c(9.1562, 45.4545),4.02483583901025,3.15715371974278,90.8
127149873,"2","Centralizzato","Fiera, Sempione, City Life, Portello","Monte Rosa - Lotto",700,5,35,20,c(9.14604, 45.4828),6.05134961529249,14.1286287415639,44
121370204,"1","Assente","Cenisio, Sarpi, Isola","Paolo Sarpi",833,5,8.33,16,c(9.18048, 45.4817),5.92420196475915,1.1470512607181,53.2
113529861,"1","Autonomo","Cenisio, Sarpi, Isola","Farini",700,4,10,14,c(9.18448, 45.4933),7.63760205574222,1.87059764854713,38
116829261,NA,"Centralizzato","Bisceglie, Baggio, Olmi","Quarto Cagnino",790,NA,49.375,16,c(9.11128, 45.4706),13.0270297070906,17.1262098854326,89.4
123851563,"1","Centralizzato","Porta Vittoria, Lodi","Martini - Insubria",800,2,18.1818181818182,20,c(9.22361, 45.4523),17.6479124142331,2.38351788157295,43.5
85157665,"1","Centralizzato","Navigli","Bocconi",700,3,35,20,c(9.19588, 45.4472),11.6743865598139,2.55125428462877,68
121038548,"1","Centralizzato","Cimiano, Crescenzago, Adriano","Crescenzago",750,3,44.1176470588235,17,c(9.24571, 45.5079),5.83236124968827,10.4426869529441,53.5
122437166,"3+","Autonomo","Ripamonti, Vigentino","Ripamonti - Fondazione Prada",749,5,74.9,10,c(9.18875, 45.4428),23.2413063530364,6.9764782108506,80.9
34703893,"1","Centralizzato","Navigli","Corso San Gottardo",800,1,8.88888888888889,20,c(9.18368, 45.4478),15.9762766006463,2.73584066993849,77.6
110933251,"1","Autonomo","Uptown, Cascina Merlata, Viale Certosa","Certosa",750,4,41.6666666666667,18,c(9.13812, 45.4944),14.6046757598228,2.97381031821101,29.2
82947955,"2","Assente","Cenisio, Sarpi, Isola","Farini",830,4,37.7272727272727,22,c(9.17271, 45.4964),15.177812019118,1.65391244578508,23.1
127106067,"1","Centralizzato","Navigli","Bocconi",715,5,39.7222222222222,18,c(9.19182, 45.4509),10.3696227895367,1.35636000902444,67.8
119058533,"2","Centralizzato","Abbiategrasso, Chiesa Rossa","Cermenate - Abbiategrasso",750,3,53.5714285714286,14,c(9.18089, 45.4352),9.98707832557981,3.5497708677774,98.8
115285685,"1","Centralizzato","Abbiategrasso, Chiesa Rossa","Chiesa Rossa",700,4,7.77777777777778,18,c(9.17152, 45.4267),9.11759229159338,6.98265892037481,115.2
120158480,"1","Centralizzato","Città Studi, Susa","Città Studi",500,2,8.33333333333333,24,c(9.23406, 45.4804),7.26508993071938,0.193758747269542,8.8
127108215,"1","Autonomo","Navigli","Corso San Gottardo",600,2,33.3333333333333,18,c(9.18118, 45.449),14.4039755551333,1.80039231976144,77.3
121588226,"1","Centralizzato","Forlanini","Quartiere Forlanini",700,5,53.8461538461538,13,c(9.24056, 45.4615),0.90203742822421,2.92783097604579,37.5
122039300,"1","Centralizzato","Abbiategrasso, Chiesa Rossa","Gratosoglio",700,4,7,20,c(9.17343, 45.4183),20.8506488921642,2.43689475754233,128.7
126755091,"2","Centralizzato","Famagosta, Barona","Famagosta",700,4,50,14,c(9.16305, 45.4377),6.35965952670758,18.5899160566134,108.6
113723391,"1","Autonomo","Uptown, Cascina Merlata, Viale Certosa","Ghisolfa - Mac Mahon",700,3,9.33333333333333,20,c(9.15478, 45.4941),22.1060743900522,1.86260321883735,21.9
126615133,"1","Centralizzato","Ripamonti, Vigentino","Ripamonti - Fondazione Prada",750,2,46.875,16,c(9.192, 45.4427),20.5256195012296,8.50939175883799,78.1
94313170,"1","Centralizzato","Cenisio, Sarpi, Isola","Cenisio",700,4,35,20,c(9.16636, 45.488),6.14333966733365,0.789997733572434,34.8
120089850,"1","Autonomo","Ripamonti, Vigentino","Ripamonti - Fondazione Prada",700,3,35,20,c(9.18898, 45.4421),23.8441320212722,7.23262004600577,83.3
122743248,"1","Autonomo","Pasteur, Rovereto","Pasteur",800,4,6.95652173913043,23,c(9.21288, 45.4898),6.21262511715566,1.73315784468548,26.2
127105309,"1","Centralizzato","Affori, Bovisa","Dergano",700,3,10.6060606060606,17.6,c(9.17318, 45.5037),8.41496785943881,9.21567723117652,20.8
127410415,"2","Centralizzato","Città Studi, Susa","Casoretto",700,5,43.75,16,c(9.21838, 45.4863),3.72704593695969,7.66449449519514,17.7
124478183,"1","Centralizzato","Città Studi, Susa","Città Studi",400,3,5.71428571428571,18.6666666666667,c(9.23557, 45.4797),8.22963017041163,1.87576989312779,11.4
120533914,"2","Autonomo","Famagosta, Barona","Barona",700,4,46.6666666666667,15,c(9.15332, 45.4441),17.5569296168517,5.34577266862431,104.8
120423592,"1","Centralizzato","Pasteur, Rovereto","Pasteur",700,2,35,20,c(9.21856, 45.4901),0.833498660144202,3.8738432433339,24.8
121914964,"1","Centralizzato","Bicocca, Niguarda","Prato Centenaro",700,3,7.77777777777778,24,c(9.19909, 45.511),6.96676520332137,5.17353696555093,60.3
119118533,"2","Centralizzato","Abbiategrasso, Chiesa Rossa","Pezzotti - Meda",800,3,44.4444444444444,18,c(9.18464, 45.4427),20.7440071431139,3.02957616817549,84
104603031,"1","Centralizzato","Uptown, Cascina Merlata, Viale Certosa","Ghisolfa - Mac Mahon",750,1,30,25,c(9.16628, 45.4979),19.5186482454624,4.03744094270956,17.1
122844372,"1","Centralizzato","Ripamonti, Vigentino","Vigentino - Fatima",700,3,25,20,c(9.20052, 45.4358),22.7827291595818,1.21957700224766,83.1
91997598,"2","Autonomo","Famagosta, Barona","Tre Castelli - Faenza",550,4,6.875,16,c(9.15204, 45.4376),19.6751676347557,15.3744533545143,113.9
127227343,"1","Centralizzato","Famagosta, Barona","Giambellino",700,2,43.75,16,c(9.14817, 45.4514),3.97274211243359,1.52433031215892,95.9
109526387,"1","Centralizzato","San Siro, Trenno","San Siro",750,3,7.5,20,c(9.14226, 45.4709),10.415713359738,2.42929088661946,62.4
117244969,"2","Autonomo","Famagosta, Barona","Barona",800,4,22.8571428571429,20,c(9.1537, 45.4471),13.3343930899289,0.589390557797456,100.1
121906610,"3","Centralizzato","Genova, Ticinese","San Vittore",790,5,39.5,20,c(9.16766, 45.4599),3.40724485986859,2.14118440999649,79.6
127518972,"1","Centralizzato","San Siro, Trenno","San Siro",700,2,46.6666666666667,15,c(9.1316, 45.4731),6.00304932484981,5.09724032379661,65.8
123991039,"1","Centralizzato","Bande Nere, Inganni","Lorenteggio",750,3,30,25,c(9.13636, 45.4534),6.33700974160467,10.6278536439434,91.8
124966267,"1","Centralizzato","Pasteur, Rovereto","Pasteur",750,5,50,15,c(9.21616, 45.49),2.21296519616945,2.21864979420665,25.6
125207553,"1","Centralizzato","Uptown, Cascina Merlata, Viale Certosa","Ghisolfa - Mac Mahon",750,2,12.5,24,c(9.15777, 45.4941),19.9102714433622,0.369211701456355,21.7
112739665,"1","Centralizzato","Città Studi, Susa","Città Studi",550,3,6.875,21.3333333333333,c(9.23117, 45.4828),6.11649077000346,5.61414737766121,9.2
116573279,"1","Autonomo","Città Studi, Susa","Città Studi",700,3,38.8888888888889,18,c(9.2249, 45.4841),5.64445617309451,8.6243394971349,9.4
127137775,"2","Autonomo","San Siro, Trenno","Gallaratese",700,3,35,20,c(9.11686, 45.492),5.2683556513524,19.9508869973885,54.3
